player,TD,Z1D,Z2D,Z3D,Z4D,Z5D,HSR_count,sprint_count,max_speed,match_date,jersey_number,position,team_name,is_starting,substitute_time,total_playing_time,total_match_time
ALI ASAD,3928.7,1161.7,1894.4,669.5,184.3,18.9,54.0,16.0,27.0,2022-11-29,15.0,MF,Qatar,False,64.0,26.0,90.0
ALI ASAD,3928.7,1161.7,1894.4,669.5,184.3,18.9,54.0,16.0,27.0,2022-11-29,15.0,MF,Qatar,False,64.0,26.0,90.0
MOHAMMED MUNTARI,3283.1,1281.4,1559.1,342.8,99.8,0.0,32.0,11.0,26.7,2022-11-29,9.0,FW,Qatar,False,64.0,26.0,90.0
MOHAMMED MUNTARI,3283.1,1281.4,1559.1,342.8,99.8,0.0,32.0,11.0,26.7,2022-11-29,9.0,FW,Qatar,False,64.0,26.0,90.0
KARIM BOUDIAF,3887.8,1153.1,1937.3,660.5,136.8,0.0,66.0,14.0,24.6,2022-11-29,12.0,MF,Qatar,False,0.0,0.0,90.0
KARIM BOUDIAF,3887.8,1153.1,1937.3,660.5,136.8,0.0,66.0,14.0,24.6,2022-11-29,12.0,MF,Qatar,False,0.0,0.0,90.0
MUSAAB KHIDIR,1529.7,341.4,785.9,217.5,127.4,57.4,24.0,11.0,29.2,2022-11-29,13.0,DF,Qatar,False,0.0,0.0,90.0
MUSAAB KHIDIR,1529.7,341.4,785.9,217.5,127.4,57.4,24.0,11.0,29.2,2022-11-29,13.0,DF,Qatar,False,0.0,0.0,90.0
NOPPERT ANDRIES,4365.4,3650.3,640.0,55.0,10.0,10.0,9.0,2.0,26.3,2022-11-29,23.0,GK,Netherlands,True,0.0,90.0,90.0
NOPPERT ANDRIES,4365.4,3650.3,640.0,55.0,10.0,10.0,9.0,2.0,26.3,2022-11-29,23.0,GK,Netherlands,True,0.0,90.0,90.0
TIMBER JURRIEN,9505.7,3981.9,3610.3,1212.0,577.0,125.5,108.0,43.0,31.2,2022-11-29,0.0,0,0,0,0.0,0.0,0.0
VAN DIJK VIRGIL,8889.3,4458.9,3072.1,973.4,312.0,73.8,86.0,26.0,29.6,2022-11-29,4.0,DF,Netherlands,True,0.0,90.0,90.0
VAN DIJK VIRGIL,8889.3,4458.9,3072.1,973.4,312.0,73.8,86.0,26.0,29.6,2022-11-29,4.0,DF,Netherlands,True,0.0,90.0,90.0
AKE NATHAN,10064.3,3584.9,4887.2,1170.5,298.9,122.8,107.0,27.0,33.3,2022-11-29,5.0,DF,Netherlands,True,52.0,52.0,90.0
AKE NATHAN,10064.3,3584.9,4887.2,1170.5,298.9,122.8,107.0,27.0,33.3,2022-11-29,5.0,DF,Netherlands,True,52.0,52.0,90.0
GAKPO CODY,9344.0,3293.8,4289.8,1184.8,388.7,186.9,115.0,38.0,33.0,2022-11-29,8.0,FW,Netherlands,True,82.0,82.0,90.0
GAKPO CODY,9344.0,3293.8,4289.8,1184.8,388.7,186.9,115.0,38.0,33.0,2022-11-29,8.0,FW,Netherlands,True,82.0,82.0,90.0
DEPAY MEMPHIS,7600.2,2717.8,3346.4,905.9,424.9,205.2,89.0,40.0,31.7,2022-11-29,10.0,FW,Netherlands,True,66.0,66.0,90.0
DEPAY MEMPHIS,7600.2,2717.8,3346.4,905.9,424.9,205.2,89.0,40.0,31.7,2022-11-29,10.0,FW,Netherlands,True,66.0,66.0,90.0
KLAASSEN DAVY,8739.3,2245.1,4359.2,1638.6,438.7,58.6,117.0,34.0,27.5,2022-11-29,0.0,0,0,0,0.0,0.0,0.0
DE ROON MARTEN,9982.3,2848.0,5211.8,1363.6,341.4,216.6,125.0,30.0,30.5,2022-11-29,15.0,MF,Netherlands,True,83.0,83.0,90.0
DE ROON MARTEN,9982.3,2848.0,5211.8,1363.6,341.4,216.6,125.0,30.0,30.5,2022-11-29,15.0,MF,Netherlands,False,83.0,7.0,90.0
BLIND DALEY,10680.2,3624.8,4425.9,1661.8,911.0,57.7,145.0,55.0,27.4,2022-11-29,17.0,DF,Netherlands,True,83.0,83.0,90.0
BLIND DALEY,10680.2,3624.8,4425.9,1661.8,911.0,57.7,145.0,55.0,27.4,2022-11-29,17.0,DF,Netherlands,True,83.0,83.0,90.0
DE JONG FRENKIE,10404.3,3301.3,5291.6,1253.7,467.2,89.5,103.0,37.0,29.2,2022-11-29,21.0,MF,Netherlands,True,86.0,86.0,90.0
DE JONG FRENKIE,10404.3,3301.3,5291.6,1253.7,467.2,89.5,103.0,37.0,29.2,2022-11-29,21.0,MF,Netherlands,True,86.0,86.0,90.0
DUMFRIES DENZEL,11120.6,4141.3,3953.4,1595.8,874.1,557.1,145.0,71.0,33.2,2022-11-29,22.0,DF,Netherlands,True,0.0,90.0,90.0
DUMFRIES DENZEL,11120.6,4141.3,3953.4,1595.8,874.1,557.1,145.0,71.0,33.2,2022-11-29,22.0,DF,Netherlands,True,0.0,90.0,90.0
BERGHUIS STEVEN,3992.9,1104.0,1700.2,822.5,234.0,132.2,67.0,21.0,29.1,2022-11-29,12.0,MF,Netherlands,False,66.0,24.0,90.0
BERGHUIS STEVEN,3992.9,1104.0,1700.2,822.5,234.0,132.2,67.0,21.0,29.1,2022-11-29,12.0,MF,Netherlands,False,66.0,24.0,90.0
JANSSEN VINCENT,3563.7,1455.4,1277.6,501.4,245.9,83.0,47.0,24.0,29.0,2022-11-29,18.0,FW,Netherlands,False,0.0,0.0,90.0
WEGHORST WOUT,1944.8,484.8,914.8,298.3,196.8,49.8,29.0,14.0,30.1,2022-11-29,19.0,FW,Netherlands,False,82.0,8.0,90.0
WEGHORST WOUT,1944.8,484.8,914.8,298.3,196.8,49.8,29.0,14.0,30.1,2022-11-29,19.0,FW,Netherlands,False,82.0,8.0,90.0
KOOPMEINERS TEUN,1836.1,436.6,998.5,254.7,118.2,27.9,22.0,11.0,31.4,2022-11-29,0.0,0,0,0,0.0,0.0,0.0
TAYLOR KENNETH,1533.0,297.7,774.0,301.1,128.5,31.9,25.0,9.0,29.7,2022-11-29,24.0,MF,Netherlands,False,86.0,4.0,90.0
TURNER MATT,4679.7,3645.9,923.3,104.8,5.6,0.0,13.0,1.0,22.6,2022-12-03,1.0,GK,USA,True,75.0,75.0,90.0
DEST SERGINO,9044.7,2597.6,4255.5,1251.8,635.8,303.9,99.0,46.0,33.9,2022-12-03,2.0,DF,USA,True,75.0,75.0,90.0
ZIMMERMAN WALKER,10245.3,3385.0,4985.4,1165.9,539.9,169.0,104.0,44.0,32.1,2022-12-03,3.0,DF,USA,True,0.0,90.0,90.0
ADAMS TYLER,11844.6,3232.4,5309.9,1875.0,971.3,456.0,176.0,72.0,32.7,2022-12-03,4.0,MF,USA,True,0.0,90.0,90.0
ROBINSON ANTONEE,10294.7,3624.8,3885.2,1525.7,722.7,536.4,138.0,59.0,34.0,2022-12-03,5.0,DF,USA,True,90.0,90.0,90.0
MUSAH YUNUS,12143.6,3475.5,5272.8,2116.6,913.2,365.5,185.0,68.0,31.2,2022-12-03,6.0,MF,USA,True,0.0,90.0,90.0
MCKENNIE WESTON,8537.7,2655.2,3594.4,1495.8,557.5,233.9,128.0,43.0,31.3,2022-12-03,8.0,MF,USA,True,67.0,67.0,90.0
FERREIRA JESUS,5838.3,1468.3,2904.5,877.5,460.6,127.9,80.0,36.0,30.7,2022-12-03,9.0,FW,USA,True,46.0,46.0,90.0
PULISIC CHRISTIAN,11986.4,3296.3,5541.3,1904.6,817.5,427.9,165.0,68.0,32.5,2022-12-03,10.0,FW,USA,True,0.0,90.0,90.0
REAM TIM,9603.7,3797.3,3726.2,1263.8,606.0,209.4,112.0,43.0,31.5,2022-12-03,13.0,DF,USA,True,0.0,90.0,90.0
WEAH TIMOTHY,7282.2,2551.0,2942.0,937.9,570.9,280.4,88.0,46.0,33.0,2022-12-03,21.0,FW,USA,True,67.0,67.0,90.0
REYNA GIOVANNI,5920.0,1826.3,2645.7,1016.5,358.8,73.4,79.0,24.0,30.8,2022-12-03,7.0,FW,USA,False,46.0,44.0,90.0
AARONSON BRENDEN,4195.0,858.7,2032.5,845.3,377.1,81.4,58.0,25.0,29.0,2022-12-03,11.0,FW,USA,False,0.0,0.0,90.0
MORRIS JORDAN,569.7,168.6,243.7,49.0,15.0,93.4,8.0,3.0,33.3,2022-12-03,16.0,FW,USA,False,0.0,0.0,90.0
WRIGHT HAJI,3380.8,1040.3,1343.5,633.6,205.9,157.2,53.0,19.0,32.1,2022-12-03,19.0,FW,USA,False,67.0,23.0,90.0
YEDLIN DEANDRE,2782.9,758.3,1100.9,501.2,289.7,132.7,45.0,22.0,32.6,2022-12-03,22.0,DF,USA,False,75.0,15.0,90.0
NOPPERT ANDRIES,4847.5,3632.7,1060.2,111.0,43.6,0.0,12.0,4.0,24.2,2022-12-03,23.0,GK,Netherlands,True,0.0,90.0,90.0
TIMBER JURRIEN,9718.6,3522.0,4240.2,1252.7,512.2,191.5,117.0,49.0,30.9,2022-12-03,0.0,0,0,0,0.0,0.0,0.0
VAN DIJK VIRGIL,9199.5,3924.5,3569.4,1131.5,347.7,226.3,108.0,34.0,32.3,2022-12-03,4.0,DF,Netherlands,True,0.0,90.0,90.0
AKE NATHAN,9931.8,3151.4,4853.7,1266.3,503.5,155.9,102.0,42.0,31.3,2022-12-03,5.0,DF,Netherlands,True,90.0,90.0,90.0
GAKPO CODY,10937.3,3626.8,4805.8,1578.3,610.3,316.1,135.0,42.0,33.7,2022-12-03,8.0,FW,Netherlands,True,90.0,90.0,90.0
DEPAY MEMPHIS,9166.9,3151.6,3840.0,1248.5,617.8,308.0,118.0,53.0,32.2,2022-12-03,10.0,FW,Netherlands,True,83.0,83.0,90.0
KLAASSEN DAVY,6231.5,1503.7,2913.2,1307.4,426.2,81.0,101.0,22.0,28.3,2022-12-03,0.0,0,0,0,0.0,0.0,0.0
DE ROON MARTEN,5810.0,1540.2,3054.9,920.9,261.4,32.5,72.0,15.0,27.0,2022-12-03,15.0,MF,Netherlands,True,46.0,46.0,90.0
BLIND DALEY,11278.8,3365.6,4935.6,1973.8,791.8,210.9,148.0,52.0,28.5,2022-12-03,17.0,DF,Netherlands,True,45.0,45.0,90.0
DE JONG FRENKIE,12012.0,3370.6,5871.4,1990.4,659.5,120.1,152.0,51.0,29.4,2022-12-03,21.0,MF,Netherlands,True,87.0,87.0,90.0
DUMFRIES DENZEL,11071.8,3754.4,4417.6,1574.4,813.8,511.5,145.0,61.0,32.3,2022-12-03,22.0,DF,Netherlands,True,81.0,81.0,90.0
DE LIGT MATTHIJS,324.2,108.9,157.1,28.3,15.5,14.5,2.0,1.0,25.6,2022-12-03,3.0,DF,Netherlands,False,0.0,0.0,90.0
BERGWIJN STEVEN,4885.7,1959.1,1966.0,421.6,385.5,153.4,42.0,30.0,33.2,2022-12-03,9.0,FW,Netherlands,False,46.0,44.0,90.0
WEGHORST WOUT,514.6,96.2,240.5,85.6,70.9,21.4,8.0,6.0,30.7,2022-12-03,19.0,FW,Netherlands,False,90.0,0.0,90.0
KOOPMEINERS TEUN,6239.5,1463.2,3190.3,1168.7,396.8,20.0,97.0,28.0,26.0,2022-12-03,20.0,MF,Netherlands,False,46.0,44.0,90.0
SIMONS XAVI,1939.3,464.5,875.6,295.6,239.9,63.8,25.0,17.0,30.2,2022-12-03,25.0,MF,Netherlands,False,0.0,0.0,90.0
MARTINEZ EMILIANO,4019.5,3367.9,512.9,133.0,5.6,0.0,10.0,1.0,20.6,2022-11-30,23.0,GK,Argentina,True,0.0,90.0,90.0
DE PAUL RODRIGO,10785.9,4091.1,4444.9,1351.5,607.2,290.1,120.0,52.0,31.3,2022-11-30,7.0,DF,Argentina,True,59.0,59.0,90.0
ACUNA MARCOS,6789.7,2329.5,3035.7,847.4,451.5,126.3,73.0,29.0,30.7,2022-11-30,8.0,MF,Argentina,True,79.0,79.0,90.0
ALVAREZ JULIAN,9258.7,3237.8,3873.8,1200.8,674.0,271.3,114.0,52.0,32.3,2022-11-30,9.0,FW,Argentina,True,67.0,67.0,90.0
MESSI LIONEL,8264.4,4735.5,2165.3,748.8,533.9,81.0,66.0,32.0,28.5,2022-11-30,10.0,FW,Argentina,True,0.0,90.0,90.0
DL MARIA ANGEL,6631.7,2664.0,2744.9,691.0,380.0,151.9,71.0,31.0,29.7,2022-11-30,0.0,0,0,0,0.0,0.0,0.0
ROMERO CRISTIAN,8854.2,4668.8,3261.9,573.8,289.5,60.2,53.0,23.0,30.6,2022-11-30,13.0,DF,Argentina,True,0.0,90.0,90.0
OTAMENDI NICOLAS,9353.9,3678.0,4130.7,956.9,496.7,92.6,93.0,29.0,31.1,2022-11-30,19.0,DF,Argentina,True,0.0,90.0,90.0
MAC ALLISTER ALEXIS,9548.7,3310.5,4545.2,1047.5,452.6,192.9,99.0,41.0,31.2,2022-11-30,20.0,MF,Argentina,True,84.0,84.0,90.0
FERNANDEZ ENZO,9597.0,2983.7,4908.9,1314.8,324.4,65.3,100.0,23.0,29.2,2022-11-30,24.0,MF,Argentina,True,0.0,90.0,90.0
MOLINA NAHUEL,10737.6,3974.0,4171.6,1403.4,773.1,415.5,119.0,57.0,33.3,2022-11-30,26.0,DF,Argentina,True,0.0,90.0,90.0
TAGLIAFICO NICOLAS,3829.7,1438.4,1572.5,500.9,202.6,114.9,50.0,18.0,29.5,2022-11-30,3.0,DF,Argentina,False,84.0,6.0,90.0
PAREDES LEANDRO,4330.3,1408.2,2166.5,614.9,140.7,0.0,52.0,9.0,25.7,2022-11-30,5.0,MF,Argentina,False,59.0,31.0,90.0
PEZZELLA GERMAN,1599.2,808.1,691.3,83.0,16.8,0.0,11.0,2.0,21.0,2022-11-30,6.0,DF,Argentina,False,79.0,11.0,90.0
ALMADA THIAGO,1900.3,394.5,971.2,332.2,144.0,58.3,33.0,12.0,29.7,2022-11-30,16.0,FW,Argentina,False,84.0,6.0,90.0
MARTINEZ LAUTARO,2130.6,617.0,1179.9,203.7,91.4,38.4,21.0,8.0,28.5,2022-11-30,22.0,FW,Argentina,False,79.0,11.0,90.0
SZCZESNY WOJCIECH,4317.5,3600.4,628.6,71.7,16.8,0.0,9.0,2.0,24.8,2022-11-30,1.0,GK,Poland,True,0.0,90.0,90.0
CASH MATTY,9744.1,4085.7,4141.3,722.0,519.4,275.8,72.0,47.0,33.8,2022-11-30,2.0,DF,Poland,True,0.0,90.0,90.0
BIELIK KRYSTIAN,7591.4,2087.6,4382.5,822.9,238.4,60.0,70.0,15.0,27.9,2022-11-30,6.0,MF,Poland,True,62.0,62.0,90.0
LEWANDOWSKI ROBERT,10457.8,4829.4,4282.5,930.7,331.5,83.7,86.0,24.0,31.3,2022-11-30,9.0,FW,Poland,True,0.0,90.0,90.0
KRYCHOWIAK GRZEGORZ,9425.6,3611.0,4418.7,945.4,371.4,79.2,93.0,30.0,30.2,2022-11-30,10.0,MF,Poland,True,78.0,78.0,90.0
KIWIOR JAKUB,9329.2,3639.3,4469.6,824.7,263.1,132.5,76.0,24.0,32.5,2022-11-30,14.0,DF,Poland,True,0.0,90.0,90.0
GLIK KAMI,8768.0,4219.2,3755.3,544.5,234.1,14.9,52.0,21.0,29.2,2022-11-30,0.0,0,0,0,0.0,0.0,0.0
SWIDERSKI KAROL,5878.5,1981.6,2872.8,636.6,321.0,65.8,56.0,24.0,30.0,2022-11-30,18.0,FW,Poland,True,46.0,46.0,90.0
BERESZYNSKI BARTOSZ,7950.7,2932.2,3753.5,756.9,363.3,143.9,74.0,28.0,33.3,2022-11-30,18.0,DF,Poland,True,72.0,72.0,90.0
ZIELINSKI PIOTR,11983.4,3684.9,6257.7,1402.1,498.5,140.2,134.0,41.0,30.1,2022-11-30,20.0,MF,Poland,True,0.0,90.0,90.0
FRANKOWSKI PRZEMYSLAW,5928.9,2103.6,2688.1,643.9,343.9,149.4,60.0,26.0,33.0,2022-11-30,24.0,MF,Poland,True,46.0,46.0,90.0
JEDRZEJCZYK ARTUR,2309.2,964.8,891.8,342.0,87.1,23.3,32.0,8.0,27.1,2022-11-30,3.0,DF,Poland,False,72.0,18.0,90.0
SZYMANSKI DAMIAN,4540.8,998.5,2519.7,831.4,169.4,21.8,74.0,16.0,30.5,2022-11-30,16.0,MF,Poland,False,62.0,28.0,90.0
KAMINSKI JAKUB,5580.7,1692.6,2548.2,840.5,338.7,160.2,73.0,28.0,32.8,2022-11-30,13.0,MF,Poland,False,46.0,44.0,90.0
PIATEK KRZYSZTOF,1924.6,381.3,1085.7,377.6,73.7,6.5,33.0,8.0,25.1,2022-11-30,0.0,0,0,0,0.0,0.0,0.0
SKORAS MICHAL,5706.8,2100.7,2412.3,710.5,355.0,128.4,73.0,27.0,31.7,2022-11-30,26.0,MF,Poland,False,46.0,44.0,90.0
MOHAMMED ALOWAIS,4825.1,3732.2,849.7,159.7,68.0,15.0,20.0,8.0,28.5,2022-11-30,21.0,GK,Saudi Arabia,True,88.0,88.0,90.0
ABDULELAH ALAMRI,10014.1,4462.3,3487.9,1137.6,695.0,231.3,124.0,51.0,33.7,2022-11-30,4.0,DF,Saudi Arabia,True,90.0,90.0,90.0
ALI ALBULAYHI,10128.7,4363.5,3918.8,1092.9,605.7,147.9,98.0,47.0,30.9,2022-11-30,5.0,DF,Saudi Arabia,True,37.0,37.0,90.0
MOHAMMED ALBURAYK,7634.8,2550.8,3312.0,892.5,585.6,294.7,83.0,48.0,31.7,2022-11-30,6.0,DF,Saudi Arabia,False,0.0,0.0,90.0
ABDULELAH ALMALKI,9857.1,3606.7,4233.6,1450.0,446.5,121.2,133.0,37.0,28.3,2022-11-30,0.0,0,0,0,0.0,0.0,0.0
FERAS ALBRIKAN,10732.2,4490.3,4098.6,1079.7,750.2,313.4,98.0,61.0,31.4,2022-11-30,0.0,0,0,0,0.0,0.0,0.0
SALEM ALDAWSARI,10466.8,4127.1,3320.1,1536.5,1055.1,428.1,142.0,77.0,32.3,2022-11-30,0.0,0,0,0,0.0,0.0,0.0
SALEH ALSHEHRI,9099.2,3495.0,3801.6,1198.4,535.0,70.1,109.0,35.0,27.9,2022-11-30,11.0,FW,Saudi Arabia,True,62.0,62.0,90.0
SAUD ABDULHAMID,10612.0,4252.2,3579.4,1053.8,770.4,957.2,96.0,75.0,33.5,2022-11-30,12.0,DF,Saudi Arabia,True,0.0,90.0,90.0
SAMI ALNAJI,6983.3,1708.8,3291.9,1193.4,675.3,114.5,96.0,41.0,29.0,2022-11-30,16.0,MF,Saudi Arabia,False,0.0,0.0,90.0
MOHAMED KANNO,10519.1,4699.9,3825.8,1404.3,445.0,145.2,116.0,31.0,34.2,2022-11-30,23.0,MF,Saudi Arabia,True,0.0,90.0,90.0
SULTAN ALGHANNAM,3739.8,915.5,1925.6,517.2,267.0,114.4,47.0,23.0,32.5,2022-11-30,2.0,DF,Saudi Arabia,True,0.0,90.0,90.0
NAWAF ALABID,5623.9,1587.6,2605.6,1080.9,281.2,69.2,82.0,22.0,30.8,2022-11-30,18.0,MF,Saudi Arabia,False,88.0,2.0,90.0
HATAN BAHBRI,405.0,76.2,152.1,97.8,60.2,18.7,8.0,4.0,28.4,2022-11-30,19.0,FW,Saudi Arabia,False,88.0,2.0,90.0
ABDULRAHMAN ALOBUD,1621.3,496.4,642.4,328.3,143.5,10.5,19.0,13.0,27.4,2022-11-30,0.0,0,0,0,0.0,0.0,0.0
NASSER ALDAWSARI,1634.7,377.5,646.4,434.0,141.2,35.6,36.0,14.0,28.8,2022-11-30,24.0,MF,Saudi Arabia,False,0.0,0.0,90.0
SZCZESNY WOJCIECH,5321.3,4152.2,964.8,188.4,16.0,0.0,24.0,2.0,23.0,2022-11-26,1.0,GK,Poland,True,0.0,90.0,90.0
CASH MATTY,10707.3,3981.0,4334.3,1312.7,764.5,313.7,113.0,59.0,32.5,2022-11-26,2.0,DF,Poland,True,16.0,16.0,90.0
BIELIK KRYSTIAN,11402.5,3632.8,5258.8,1922.5,580.4,8.0,153.0,33.0,26.2,2022-11-26,6.0,MF,Poland,True,0.0,90.0,90.0
MILIK ARKADIUSZ,8608.3,3154.1,3319.3,1249.9,625.0,260.0,114.0,56.0,31.7,2022-11-26,7.0,FW,Poland,True,71.0,71.0,90.0
LEWANDOWSKI ROBERT,10845.0,5202.3,3619.0,1057.4,635.5,330.8,91.0,48.0,33.6,2022-11-26,9.0,FW,Poland,True,0.0,90.0,90.0
KRYCHOWIAK GRZEGORZ,10632.7,4249.9,4086.2,1447.1,651.8,197.8,127.0,49.0,32.0,2022-11-26,10.0,MF,Poland,True,0.0,90.0,90.0
KIWIOR JAKUB,9587.9,3501.5,4555.2,939.6,439.1,151.5,78.0,34.0,29.5,2022-11-26,14.0,DF,Poland,True,15.0,15.0,90.0
GLIK KAMI,9133.0,4197.5,3657.8,1022.0,205.5,51.1,82.0,13.0,27.2,2022-11-26,0.0,0,0,0,0.0,0.0,0.0
BERESZYNSKI BARTOSZ,10867.6,4304.6,4534.0,1077.0,662.9,288.0,100.0,50.0,32.1,2022-11-26,18.0,DF,Poland,True,0.0,90.0,90.0
ZIELINSKI PIOTR,8278.1,2750.8,3254.1,1382.4,687.9,202.8,118.0,52.0,33.1,2022-11-26,20.0,MF,Poland,True,63.0,63.0,90.0
FRANKOWSKI PRZEMYSLAW,11825.1,4526.7,4351.6,1637.8,786.4,522.7,145.0,59.0,33.2,2022-11-26,24.0,MF,Poland,True,0.0,90.0,90.0
KAMINSKI JAKUB,4172.5,1240.1,1614.7,718.1,431.9,167.3,58.0,34.0,32.1,2022-11-26,13.0,MF,Poland,False,63.0,27.0,90.0
PIATEK KRZYSZTOF,3373.3,911.1,1674.9,478.7,259.1,49.6,45.0,20.0,28.9,2022-11-26,0.0,0,0,0,0.0,0.0,0.0
ZIGI LAWRENCE ATI,4029.3,3186.4,705.5,124.1,13.3,0.0,19.0,1.0,23.5,2022-11-24,1.0,GK,Ghana,True,0.0,90.0,90.0
SALISU MOHAMMED,10028.9,4525.0,3896.2,900.6,585.7,121.3,91.0,41.0,32.2,2022-11-24,4.0,DF,Ghana,True,0.0,90.0,90.0
PARTEY THOMAS,10923.8,3543.7,5463.0,1405.9,439.1,72.1,121.0,34.0,30.3,2022-11-24,5.0,DF,Ghana,True,0.0,90.0,90.0
AYEW ANDRE,8683.1,2802.9,4219.1,1148.8,445.4,66.9,101.0,36.0,28.8,2022-11-24,10.0,FW,Ghana,True,77.0,77.0,90.0
RAHMAN BABA,10278.9,3516.4,4300.7,1524.4,746.2,192.2,135.0,59.0,33.5,2022-11-24,17.0,DF,Ghana,True,0.0,90.0,90.0
AMARTEY DANIEL,10070.3,3720.0,4845.8,967.8,441.1,94.7,95.0,37.0,29.2,2022-11-24,18.0,DF,Ghana,True,0.0,90.0,90.0
WILLIAMS INAKI,10150.5,3857.2,3762.8,1534.8,578.6,417.2,146.0,51.0,33.7,2022-11-24,19.0,FW,Ghana,True,90.0,90.0,90.0
KUDUS MOHAMMED,8333.6,2990.9,3707.6,886.7,457.5,291.7,98.0,42.0,31.5,2022-11-24,20.0,FW,Ghana,True,77.0,77.0,90.0
ABDUL SAMED SALIS,11077.7,2861.4,5620.8,1879.9,549.5,166.2,167.0,47.0,31.1,2022-11-24,21.0,DF,Ghana,True,90.0,90.0,90.0
DJIKU ALEXANDER,9042.9,3061.0,4577.5,985.7,299.3,120.3,97.0,26.0,29.4,2022-11-24,23.0,DF,Ghana,True,90.0,90.0,90.0
SEIDU ALIDU,7278.2,2520.4,3540.8,730.0,331.9,155.0,72.0,29.0,31.9,2022-11-24,26.0,DF,Ghana,True,66.0,66.0,90.0
LAMPTEY TARIQ,3811.2,1048.9,1516.1,576.3,455.1,215.0,60.0,32.0,34.2,2022-11-24,0.0,0,0,0,0.0,0.0,0.0
KYEREH DANIEL-L<OFI,1180.3,251.4,441.3,343.0,136.4,8.1,22.0,6.0,26.7,2022-11-24,0.0,0,0,0,0.0,0.0,0.0
AYEW JORDAN,2586.1,732.4,1114.9,393.6,277.2,67.8,38.0,22.0,31.8,2022-11-24,11.0,FW,Ghana,False,77.0,13.0,90.0
BUKARI OSMAN,2707.9,837.0,1166.0,490.7,186.8,27.4,43.0,17.0,26.5,2022-11-24,13.0,MF,Ghana,False,89.0,1.0,90.0
SEMENYO ANTOINE,1112.3,342.7,397.9,168.2,151.6,51.8,13.0,10.0,29.8,2022-11-24,25.0,FW,Ghana,False,90.0,0.0,90.0
DIOGO COSTA,4585.1,3856.1,593.3,102.2,33.5,0.0,13.0,4.0,23.4,2022-11-24,22.0,GK,Portugal,True,0.0,90.0,90.0
RUBEN DIAS,10502.0,4034.9,4767.9,1043.9,471.5,183.8,98.0,33.0,32.5,2022-11-24,4.0,DF,Portugal,True,0.0,90.0,90.0
RAPHAEL GUERREIRO,11105.7,3602.7,5076.4,1540.4,816.3,71.1,139.0,60.0,31.1,2022-11-24,5.0,DF,Portugal,True,0.0,90.0,90.0
CRISTIANO RONALDO,8286.5,3771.2,3140.6,798.8,343.9,232.9,83.0,34.0,32.1,2022-11-24,7.0,FW,Portugal,True,65.0,65.0,90.0
BRUNO FERNANDES,11594.6,3765.9,5270.9,1563.0,740.9,253.9,141.0,58.0,34.0,2022-11-24,8.0,MF,Portugal,True,90.0,90.0,90.0
BERNARDO SILVA,11090.8,2890.3,5883.6,1777.8,490.2,47.7,149.0,36.0,27.1,2022-11-24,10.0,FW,Portugal,True,88.0,88.0,90.0
JOAO FELIX,9608.1,3262.9,4034.4,1609.4,452.5,248.8,130.0,42.0,30.4,2022-11-24,11.0,FW,Portugal,True,78.0,78.0,90.0
DANILO PEREIRA,9277.9,4051.6,3619.3,983.5,515.8,106.7,81.0,35.0,30.4,2022-11-24,13.0,DF,Portugal,True,90.0,90.0,90.0
RUBEN NEVES,9372.3,2633.6,4642.1,1454.6,487.4,154.6,127.0,38.0,30.2,2022-11-24,18.0,MF,Portugal,True,77.0,77.0,90.0
JOAO CANCELO,10763.3,4336.5,4343.0,1140.9,770.7,172.2,108.0,55.0,33.5,2022-11-24,20.0,DF,Portugal,True,0.0,90.0,90.0
OTAVIO,6918.5,1871.5,3405.3,1136.0,454.5,51.2,108.0,34.0,30.3,2022-11-24,25.0,MF,Portugal,True,56.0,56.0,90.0
JOAO PALHINHA,1447.9,512.4,422.2,204.3,243.8,65.3,17.0,17.0,31.7,2022-11-24,16.0,MF,Portugal,False,88.0,2.0,90.0
WILLIAM CARVALHO,4832.5,1688.5,1866.3,1040.4,237.3,0.0,83.0,15.0,25.2,2022-11-24,14.0,MF,Portugal,False,56.0,34.0,90.0
RAFAEL LEAO,2390.3,985.3,726.4,291.1,273.2,114.3,26.0,18.0,33.0,2022-11-24,15.0,FW,Portugal,False,77.0,13.0,90.0
JOAO MARIO,1450.4,401.2,524.5,358.8,98.9,67.0,29.0,10.0,29.3,2022-11-24,19.0,FW,Portugal,False,88.0,2.0,90.0
GONCALO RAMOS,1514.6,356.4,667.3,368.3,122.4,0.0,29.0,8.0,25.9,2022-11-24,26.0,FW,Portugal,False,88.0,2.0,90.0
SOMMER YANN,4427.9,3555.6,783.3,82.4,6.6,0.0,10.0,1.0,22.4,2022-12-06,1.0,GK,Switzerland,True,0.0,90.0,90.0
FERNANDES EDIMILSON,10288.9,3336.7,4834.7,1248.0,658.5,210.9,118.0,48.0,31.5,2022-12-06,2.0,DF,Switzerland,True,58.0,58.0,90.0
AKANJI MANUEL,9184.5,3428.6,4214.8,1098.5,382.1,60.6,98.0,29.0,29.6,2022-12-06,5.0,DF,Switzerland,True,0.0,90.0,90.0
EMBOLO BREEL,8602.5,3705.1,3023.8,1144.1,392.3,337.2,101.0,40.0,34.1,2022-12-06,7.0,FW,Switzerland,True,89.0,89.0,90.0
FREULER REMO,7481.9,2140.6,3289.0,1349.0,583.6,119.7,117.0,38.0,28.6,2022-12-06,8.0,MF,Switzerland,True,54.0,54.0,90.0
